,line,departure_name,departure_time,arrival_time,arrival_name,distance,pause,rotation_id,vehicle_type
211,517,Luebben Bahnhof,2022-02-01T11:17:00,2022-02-01T11:49:00,Goyatz Schule,25100,1,51704,NFB
212,517,Goyatz Schule,2022-02-01T11:50:00,2022-02-01T12:25:00,Lieberose Markt,28819,8,51704,NFB
213,517,Lieberose Markt,2022-02-01T12:33:00,2022-02-01T13:09:00,Goyatz Schule,28947,24,51704,NFB
214,517,Goyatz Schule,2022-02-01T13:33:00,2022-02-01T14:01:00,Radensdorf Hauptstr,22736,1,51704,NFB
215,517,Radensdorf Hauptstr,2022-02-01T14:02:00,2022-02-01T14:19:00,Luebben Bahnhof,9371,1,51704,NFB
216,517,Luebben Bahnhof,2022-02-01T14:20:00,2022-02-01T14:37:00,Schoenwalde Schule,13050,0,51704,NFB
217,517,Schoenwalde Schule,2022-02-01T14:37:00,2022-02-01T15:03:00,Schlepzig Kirche,21835,0,51704,NFB
218,517,Schlepzig Kirche,2022-02-01T15:03:00,2022-02-01T15:15:00,Luebben Am Ostbahnhof,10517,0,51704,NFB
219,517,Luebben Am Ostbahnhof,2022-02-01T15:15:00,2022-02-01T15:18:00,Luebben Betriebshof,1500,0,51704,NFB
220,519,Luebben Betriebshof,2022-02-01T05:55:00,2022-02-01T05:58:00,Luebben Am Ostbahnhof,1512,5,51903,NFB
221,519,Luebben Am Ostbahnhof,2022-02-01T06:03:00,2022-02-01T06:58:00,Groeditsch Schule,42479,0,51903,NFB
222,519,Groeditsch Schule,2022-02-01T06:58:00,2022-02-01T07:42:00,Luebben An der Kupka,28352,0,51903,NFB
223,519,Luebben An der Kupka,2022-02-01T07:42:00,2022-02-01T08:12:00,Neuendorf am See,24000,8,51903,NFB
224,519,Neuendorf am See,2022-02-01T08:20:00,2022-02-01T08:30:00,Neu Luebbenau Hauptstr,6615,0,51903,NFB
225,519,Neu Luebbenau Hauptstr,2022-02-01T08:30:00,2022-02-01T09:11:00,Luebben Bahnhof,31635,51,51903,NFB
226,519,Luebben Bahnhof,2022-02-01T10:02:00,2022-02-01T10:58:00,Birkenhainchen B 87,41367,0,51903,NFB
227,519,Birkenhainchen B 87,2022-02-01T10:58:00,2022-02-01T11:26:00,Luebben An der Kupka,18791,0,51903,NFB
228,519,Luebben An der Kupka,2022-02-01T11:26:00,2022-02-01T11:30:00,Luebben Stellplatz Betriebshof,2500,30,51903,NFB
229,519,Luebben Stellplatz Betriebshof,2022-02-01T12:00:00,2022-02-01T12:10:00,Luebben Bahnhof,4220,5,51903,NFB
230,519,Luebben Bahnhof,2022-02-01T12:15:00,2022-02-01T13:00:00,Alt-Schadow,33729,0,51903,NFB
231,519,Alt-Schadow,2022-02-01T13:00:00,2022-02-01T13:34:00,Luebben Bahnhof,26640,1,51903,NFB
232,519,Luebben Bahnhof,2022-02-01T13:35:00,2022-02-01T14:04:00,Groeditsch Schule,19993,3,51903,NFB
233,519,Groeditsch Schule,2022-02-01T14:07:00,2022-02-01T14:40:00,Biebersdorf Kita,27864,0,51903,NFB
234,519,Biebersdorf Kita,2022-02-01T14:40:00,2022-02-01T14:50:00,Luebben Betriebshof,7984,0,51903,NFB
235,521,Luebben Betriebshof,2022-02-01T06:08:00,2022-02-01T06:18:00,Schlepzig Bergstr,11400,5,52114,NFB
236,521,Schlepzig Bergstr,2022-02-01T06:23:00,2022-02-01T07:10:00,Groeditsch Schule,31420,3,52114,NFB
237,521,Groeditsch Schule,2022-02-01T07:13:00,2022-02-01T07:35:00,Goyatz Schule,17767,0,52114,NFB
238,521,Goyatz Schule,2022-02-01T07:35:00,2022-02-01T07:50:00,Klein Leuthen,14650,5,52114,NFB
239,521,Klein Leuthen,2022-02-01T07:55:00,2022-02-01T08:00:00,Leibchel Gasthof B 87,2869,0,52114,NFB
240,521,Leibchel Gasthof B 87,2022-02-01T08:00:00,2022-02-01T08:58:00,Luebben An der Kupka,41146,0,52114,NFB
240,521,Luebben An der Kupka,2022-02-01T08:58:00,2022-02-01T09:05:00,Luebben Reha-Zentrum,3470,31,52114,NFB
241,521,Luebben Reha-Zentrum,2022-02-01T09:36:00,2022-02-01T10:11:00,Luebben Reha-Zentrum,12612,0,52114,NFB
242,521,Luebben Reha-Zentrum,2022-02-01T10:11:00,2022-02-01T10:14:00,Luebben Betriebshof,1370,0,52114,NFB
243,521,Luebben Betriebshof,2022-02-01T13:32:00,2022-02-01T13:42:00,Luebben Bahnhof,4220,5,52124,NFB
244,521,Luebben Bahnhof,2022-02-01T13:47:00,2022-02-01T14:40:00,Maerkisch Buchholz Markt,38307,0,52124,NFB
245,521,Maerkisch Buchholz Markt,2022-02-01T14:40:00,2022-02-01T14:46:00,Halbe Goetheplatz,4560,4,52124,NFB
246,521,Halbe Goetheplatz,2022-02-01T14:50:00,2022-02-01T15:27:00,Brand Bahnhof,21069,0,52124,NFB
247,521,Brand Bahnhof,2022-02-01T15:27:00,2022-02-01T15:50:00,Halbe Goetheplatz,13791,0,52124,NFB
248,521,Halbe Goetheplatz,2022-02-01T15:50:00,2022-02-01T15:56:00,Maerkisch Buchholz Markt,4473,9,52124,NFB
249,521,Maerkisch Buchholz Markt,2022-02-01T16:05:00,2022-02-01T16:54:00,Luebben Bahnhof,36693,0,52124,NFB
250,521,Luebben Bahnhof,2022-02-01T16:54:00,2022-02-01T17:04:00,Luebben Betriebshof,4140,0,52124,NFB
251,523,Luebben Betriebshof,2022-02-01T05:00:00,2022-02-01T05:15:00,Birkenhainchen B 87,13500,5,52313,NFB
252,523,Birkenhainchen B 87,2022-02-01T05:20:00,2022-02-01T05:36:00,Wittmannsdorf Zur Kirche,13370,1,52313,NFB
253,523,Wittmannsdorf Zur Kirche,2022-02-01T05:37:00,2022-02-01T06:12:00,Luebben Bahnhof,27213,1,52313,NFB
254,523,Luebben Bahnhof,2022-02-01T06:13:00,2022-02-01T06:48:00,Groeditsch Schule,21938,0,52313,NFB
255,523,Groeditsch Schule,2022-02-01T06:48:00,2022-02-01T06:55:00,Pretschen Pretschener Anger,4730,0,52313,NFB
256,523,Pretschen Pretschener Anger,2022-02-01T06:55:00,2022-02-01T07:02:00,Groeditsch Schule,4681,2,52313,NFB
257,523,Groeditsch Schule,2022-02-01T07:04:00,2022-02-01T07:36:00,Luebben Bahnhof,20861,0,52313,NFB
258,523,Luebben Bahnhof,2022-02-01T07:36:00,2022-02-01T07:46:00,Luebben Betriebshof,4140,0,52313,NFB
259,523,Luebben Betriebshof,2022-02-01T11:14:00,2022-02-01T11:44:00,Burg Schule,27280,5,52323,NFB
260,523,Burg Schule,2022-02-01T11:49:00,2022-02-01T13:28:00,Goyatz Schule,68809,7,52323,NFB
261,523,Goyatz Schule,2022-02-01T13:28:00,2022-02-01T15:07:00,Burg Schule,69567,0,52323,NFB
262,523,Burg Schule,2022-02-01T15:07:00,2022-02-01T15:22:00,Straupitz Schule,12648,0,52323,NFB
263,523,Straupitz Schule,2022-02-01T15:38:00,2022-02-01T16:27:00,Gross Leine Neue Dorfstr,35744,0,52323,NFB
264,523,Gross Leine Neue Dorfstr,2022-02-01T16:27:00,2022-02-01T16:47:00,Luebben Betriebshof,15046,0,52323,NFB
265,525,Luebben Betriebshof,2022-02-01T06:34:00,2022-02-01T06:35:00,Luebben Postbautenstr,130,5,52513,NFB
266,525,Luebben Postbautenstr,2022-02-01T06:40:00,2022-02-01T06:50:00,Golssen Markt,41664,5,52513,NFB
267,525,Golssen Markt,2022-02-01T06:55:00,2022-02-01T08:47:00,Luebben Bahnhof,43482,0,52513,NFB
268,525,Luebben Bahnhof,2022-02-01T08:47:00,2022-02-01T08:57:00,Luebben Betriebshof,4140,0,52513,NFB
269,525,Luebben Betriebshof,2022-02-01T13:07:00,2022-02-01T13:15:00,Luebben Cottbuser Str,3900,5,52523,NFB
270,525,Luebben Cottbuser Str,2022-02-01T13:20:00,2022-02-01T14:02:00,Groeditsch Schule,27983,3,52523,NFB
271,525,Groeditsch Schule,2022-02-01T14:05:00,2022-02-01T14:51:00,Luebben Briesener Zergoweg,35710,0,52523,NFB
272,525,Luebben Briesener Zergoweg,2022-02-01T14:51:00,2022-02-01T14:53:00,Luebben Stellplatz Betriebshof,1000,27,52523,NFB
273,525,Luebben Stellplatz Betriebshof,2022-02-01T15:20:00,2022-02-01T15:25:00,Luebben Frankfurter Str,2687,0,52523,NFB
274,525,Luebben Frankfurter Str,2022-02-01T15:27:00,2022-02-01T16:09:00,Schoenwalde Bahnhof,25414,0,52523,NFB
275,525,Schoenwalde Bahnhof,2022-02-01T16:09:00,2022-02-01T16:40:00,Luebben Bahnhof,25579,5,52523,NFB
276,525,Luebben Bahnhof,2022-02-01T16:45:00,2022-02-01T17:33:00,Neuendorf am See,33998,1,52523,NFB
277,525,Neuendorf am See,2022-02-01T16:45:00,2022-02-01T17:33:00,Neu Luebbenau Hauptstr,6615,0,52523,NFB
278,525,Neu Luebbenau Hauptstr,2022-02-01T17:34:00,2022-02-01T17:44:00,Luebben Betriebshof,17500,0,52523,NFB
279,527,Luebben Betriebshof,2022-02-01T04:25:00,2022-02-01T04:35:00,Luebben Bahnhof,4220,5,52703,NFB
280,527,Luebben Bahnhof,2022-02-01T04:40:00,2022-02-01T04:59:00,Radensdorf Hauptstr,10671,1,52703,NFB
281,527,Radensdorf Hauptstr,2022-02-01T05:00:00,2022-02-01T05:20:00,Luebben Bahnhof,9905,0,52703,NFB
282,527,Luebben Bahnhof,2022-02-01T05:20:00,2022-02-01T05:54:00,Golssen Markt,26993,1,52703,NFB
283,527,Golssen Markt,2022-02-01T05:55:00,2022-02-01T06:25:00,Luckau Busbahnhof,22614,10,52703,NFB
284,527,Luckau Busbahnhof,2022-02-01T06:35:00,2022-02-01T07:22:00,Dahme Otto-Zacke-Platz,30976,0,52703,NFB
285,527,Dahme Otto-Zacke-Platz,2022-02-01T07:22:00,2022-02-01T07:26:00,Dahme Stellplatz Stuetzpunkt,1900,30,52703,NFB
286,527,Dahme Stellplatz Stuetzpunkt,2022-02-01T07:56:00,2022-02-01T08:00:00,Dahme Otto-Zacke-Platz,1800,5,52703,NFB
287,527,Dahme Otto-Zacke-Platz,2022-02-01T08:05:00,2022-02-01T08:44:00,Luckau Busbahnhof,29986,0,52703,NFB
288,527,Luckau Busbahnhof,2022-02-01T08:44:00,2022-02-01T08:49:00,Luckau Stellplatz Betriebshof,1700,26,52703,NFB
289,527,Luckau Stellplatz Betriebshof,2022-02-01T09:15:00,2022-02-01T09:20:00,Luckau Karl-Marx-Str,2740,2,52703,NFB
290,527,Luckau Karl-Marx-Str,2022-02-01T09:22:00,2022-02-01T09:44:00,Luckau Busbahnhof,12865,0,52703,NFB
291,527,Luckau Busbahnhof,2022-02-01T09:44:00,2022-02-01T09:49:00,Luckau Stellplatz Betriebshof,1700,13,52703,NFB
292,527,Luckau Stellplatz Betriebshof,2022-02-01T10:02:00,2022-02-01T10:05:00,Luckau Busbahnhof,1700,0,52703,NFB
293,527,Luckau Busbahnhof,2022-02-01T10:05:00,2022-02-01T10:33:00,Luckau Busbahnhof,21029,2,52703,NFB
294,527,Luckau Busbahnhof,2022-02-01T10:35:00,2022-02-01T11:12:00,Luckau Krankenhaus,24834,0,52703,NFB
295,527,Luckau Krankenhaus,2022-02-01T11:12:00,2022-02-01T11:36:00,Luebben Betriebshof,20600,0,52703,NFB
296,529,Luebben Betriebshof,2022-02-01T05:19:00,2022-02-01T05:33:00,Caminchen,11033,5,52903,NFB
297,529,Caminchen,2022-02-01T05:38:00,2022-02-01T05:54:00,Radensdorf Hauptstr,11619,0,52903,NFB
298,529,Radensdorf Hauptstr,2022-02-01T05:54:00,2022-02-01T06:17:00,Byhlen,18000,9,52903,NFB
299,529,Byhlen,2022-02-01T06:28:00,2022-02-01T07:12:00,Radensdorf Hauptstr,33399,1,52903,NFB
300,529,Radensdorf Hauptstr,2022-02-01T07:13:00,2022-02-01T07:29:00,Luebben Wettiner Str,8725,1,52903,NFB
301,529,Luebben Wettiner Str,2022-02-01T07:30:00,2022-02-01T07:37:00,Luebben Cottbuser Str,2984,0,52903,NFB
302,529,Luebben Cottbuser Str,2022-02-01T07:37:00,2022-02-01T08:07:00,Groeditsch Schule,19300,68,52903,NFB
303,529,Groeditsch Schule,2022-02-01T09:15:00,2022-02-01T10:00:00,Luebbenau W.-Seelenbinder-Str,28350,0,52903,NFB
304,529,Luebbenau W.-Seelenbinder-Str,2022-02-01T10:00:00,2022-02-01T10:30:00,Schoenwalde Schule,25790,60,52903,NFB
305,529,Schoenwalde Schule,2022-02-01T11:30:00,2022-02-01T12:00:00,Luebbenau W.-Seelenbinder-Str,25426,0,52903,NFB
306,529,Luebbenau W.-Seelenbinder-Str,2022-02-01T12:00:00,2022-02-01T12:03:00,Luebbenau Stellplatz Busbahnhof,1500,17,52903,NFB
307,529,Luebbenau Stellplatz Busbahnhof,2022-02-01T12:20:00,2022-02-01T12:25:00,Luebbenau W.-Seelenbinder-Str,2200,5,52903,NFB
308,529,Luebbenau W.-Seelenbinder-Str,2022-02-01T12:30:00,2022-02-01T12:50:00,Luebben Frankfurter Str,12200,0,52903,NFB
309,529,Luebben Frankfurter Str,2022-02-01T12:50:00,2022-02-01T13:12:00,Luebbenau W.-Seelenbinder-Str,14200,28,52903,NFB
310,529,Luebbenau W.-Seelenbinder-Str,2022-02-01T13:40:00,2022-02-01T14:10:00,Schoenwalde Schule,25790,0,52903,NFB
311,529,Schoenwalde Schule,2022-02-01T14:10:00,2022-02-01T14:30:00,Luebben Betriebshof,16200,0,52903,NFB
312,531,Luebben Betriebshof,2022-02-01T06:45:00,2022-02-01T06:55:00,Schlepzig Bergstr,11400,5,53103,NFB
313,531,Schlepzig Bergstr,2022-02-01T07:00:00,2022-02-01T07:27:00,Schoenwalde Amtsverwaltung,21502,0,53103,NFB
314,531,Schoenwalde Amtsverwaltung,2022-02-01T07:27:00,2022-02-01T07:39:00,Krausnick Wendeplatz,9030,4,53103,NFB
315,531,Krausnick Wendeplatz,2022-02-01T07:43:00,2022-02-01T08:19:00,Luebben Bahnhof,27159,21,53103,NFB
316,531,Luebben Bahnhof,2022-02-01T08:40:00,2022-02-01T09:30:00,Maerkisch Buchholz Markt,36728,2,53103,NFB
317,531,Maerkisch Buchholz Markt,2022-02-01T09:32:00,2022-02-01T09:41:00,Koethen,6080,1,53103,NFB
318,531,Koethen,2022-02-01T09:42:00,2022-02-01T10:02:00,Maerkisch Buchholz Markt,14921,3,53103,NFB
319,531,Maerkisch Buchholz Markt,2022-02-01T10:05:00,2022-02-01T10:54:00,Luebben Bahnhof,36693,0,53103,NFB
320,531,Luebben Bahnhof,2022-02-01T10:54:00,2022-02-01T11:04:00,Luebben Betriebshof,4140,53,53103,NFB
321,531,Luebben Betriebshof,2022-02-01T11:57:00,2022-02-01T12:07:00,Luebben Bahnhof,4220,5,53103,NFB
322,531,Luebben Bahnhof,2022-02-01T12:12:00,2022-02-01T13:09:00,Birkenhainchen B 87,41900,0,53103,NFB
323,531,Birkenhainchen B 87,2022-02-01T13:09:00,2022-02-01T13:30:00,Luebben Bahnhof,15437,2,53103,NFB
324,531,Luebben Bahnhof,2022-02-01T13:32:00,2022-02-01T14:03:00,Groeditsch Schule,22138,2,53103,NFB
325,531,Groeditsch Schule,2022-02-01T14:05:00,2022-02-01T14:35:00,Klein Leine,22036,2,53103,NFB
326,531,Klein Leine,2022-02-01T14:35:00,2022-02-01T14:50:00,Luebben Betriebshof,11723,0,53103,NFB
327,533,Luebben Betriebshof,2022-02-01T6:45:00,2022-02-01T06:53:00,Luebben Cottbuser Str,3900,5,53313,NFB
328,533,Luebben Cottbuser Str,2022-02-01T06:58:00,2022-02-01T07:25:00,Luebben Frankfurter Str,10629,0,53313,NFB
329,533,Luebben Frankfurter Str,2022-02-01T07:25:00,2022-02-01T07:31:00,Luebben Reha-Zentrum,2900,5,53313,NFB
330,533,Luebben Reha-Zentrum,2022-02-01T07:36:00,2022-02-01T08:11:00,Luebben Reha-Zentrum,12612,5,53313,NFB
331,533,Luebben Reha-Zentrum,2022-02-01T08:11:00,2022-02-01T08:14:00,Luebben Betriebshof,1370,0,53313,NFB
332,533,Luebben Betriebshof,2022-02-01T11:25:00,2022-02-01T11:35:00,Luebben Bahnhof,4220,5,53323,NFB
333,533,Luebben Bahnhof,2022-02-01T11:40:00,2022-02-01T12:21:00,Leibsch Leibscher Hauptstr,27720,0,53323,NFB
334,533,Leibsch Leibscher Hauptstr,2022-02-01T12:21:00,2022-02-01T12:35:00,Groeditsch Schule,9396,8,53323,NFB
335,533,Groeditsch Schule,2022-02-01T12:43:00,2022-02-01T13:16:00,Biebersdorf Kita,27864,0,53323,NFB
336,533,Biebersdorf Kita,2022-02-01T13:16:00,2022-02-01T13:27:00,Groeditsch Schule,9195,38,53323,NFB
337,533,Groeditsch Schule,2022-02-01T14:05:00,2022-02-01T14:18:00,Schlepzig Bergstr,10123,0,53323,NFB
338,533,Schlepzig Bergstr,2022-02-01T14:18:00,2022-02-01T14:46:00,Schoenwalde Schule,21468,0,53323,NFB
339,533,Schoenwalde Schule,2022-02-01T14:46:00,2022-02-01T15:01:00,Luebben Bahnhof,12691,21,53323,NFB
340,533,Luebben Bahnhof,2022-02-01T15:27:00,2022-02-01T16:25:00,Birkenhainchen B 87,44713,0,53323,NFB
341,533,Birkenhainchen B 87,2022-02-01T16:25:00,2022-02-01T16:46:00,Luebben Bahnhof,15437,2,53323,NFB
342,533,Luebben Bahnhof,2022-02-01T16:48:00,2022-02-01T17:10:00,Birkenhainchen B 87,16592,0,53323,NFB
343,533,Birkenhainchen B 87,2022-02-01T17:10:00,2022-02-01T18:05:00,Luebben Bahnhof,41409,0,53323,NFB
344,533,Luebben Bahnhof,2022-02-01T18:05:00,2022-02-01T18:15:00,Luebben Betriebshof,4140,0,53323,NFB
345,535,Luebben Betriebshof,2022-02-01T06:12:00,2022-02-01T06:14:00,Luebben Lieberoser Str,413,5,53503,NFB
346,535,Luebben Lieberoser Str,2022-02-01T06:19:00,2022-02-01T06:23:00,Radensdorf Hauptstr,4801,0,53503,NFB
347,535,Radensdorf Hauptstr,2022-02-01T06:23:00,2022-02-01T06:34:00,Klein Leine,9072,1,53503,NFB
348,535,Klein Leine,2022-02-01T06:35:00,2022-02-01T07:16:00,Groeditsch Schule,27668,4,53503,NFB
349,535,Klein Leine,2022-02-01T07:20:00,2022-02-01T07:40:00,Alt-Schadow,17556,40,53503,NFB
350,535,Alt-Schadow,2022-02-01T08:20:00,2022-02-01T09:01:00,Luebben Bahnhof,33558,0,53503,NFB
351,535,Luebben Bahnhof,2022-02-01T09:01:00,2022-02-01T09:11:00,Luebben Betriebshof,4140,0,53503,NFB
352,537,Luebben Betriebshof,2022-02-01T05:15:00,2022-02-01T05:16:00,Luebben Postbautenstr,130,5,53703,NFB
353,537,Luebben Postbautenstr,2022-02-01T05:21:00,2022-02-01T06:11:00,Luckau Busbahnhof,33690,1,53703,NFB
354,537,Luckau Busbahnhof,2022-02-01T06:12:00,2022-02-01T06:41:00,Golssen Markt,22538,6,53703,NFB
355,537,Golssen Markt,2022-02-01T06:47:00,2022-02-01T07:40:00,Luebben Frankfurter Str,35317,0,53703,NFB
356,537,Luebben Frankfurter Str,2022-02-01T07:40:00,2022-02-01T07:45:00,Luebben Betriebshof,2690,0,53703,NFB
357,541,Radensdorf AH Fa UELV,2022-02-01T06:28:00,2022-02-01T06:58:00,Jessern Wendeplatz,21200,5,54103,NFB
358,541,Jessern Wendeplatz,2022-02-01T07:03:00,2022-02-01T07:09:00,Goyatz Schule,3488,1,54103,NFB
359,541,Goyatz Schule,2022-02-01T07:10:00,2022-02-01T07:56:00,Burg Schule,38022,0,54103,NFB
360,541,Burg Schule,2022-02-01T07:56:00,2022-02-01T07:58:00,Burg Stuetzpunkt CV,570,45,54103,NFB
361,541,Burg Stuetzpunkt CV,2022-02-01T08:43:00,2022-02-01T08:45:00,Burg Schule,570,5,54103,NFB
362,541,Burg Schule,2022-02-01T08:50:00,2022-02-01T09:35:00,Goyatz Schule,37335,15,54103,NFB
363,541,Goyatz Schule,2022-02-01T09:50:00,2022-02-01T10:25:00,Lieberose Markt,28819,8,54103,NFB
364,541,Lieberose Markt,2022-02-01T10:33:00,2022-02-01T11:09:00,Goyatz Schule,28947,9,54103,NFB
365,541,Goyatz Schule,2022-02-01T11:20:00,2022-02-01T12:04:00,Burg Schule,37031,0,54103,NFB
366,541,Burg Schule,2022-02-01T12:04:00,2022-02-01T12:06:00,Burg Stuetzpunkt CV,570,37,54103,NFB
367,541,Burg Stuetzpunkt CV,2022-02-01T12:43:00,2022-02-01T12:45:00,Burg Schule,570,5,54103,NFB
368,541,Burg Schule,2022-02-01T12:50:00,2022-02-01T13:15:00,Straupitz Dorfplatz,19010,2,54103,NFB
369,541,Straupitz Dorfplatz,2022-02-01T13:17:00,2022-02-01T13:37:00,Lieberose Markt,17869,0,54103,NFB
370,541,Lieberose Markt,2022-02-01T13:37:00,2022-02-01T13:44:00,Jamlitz Sportplatz,4880,0,54103,NFB
371,541,Jamlitz Sportplatz,2022-02-01T13:44:00,2022-02-01T13:52:00,Lieberose Schule,5133,0,54103,NFB
372,541,Lieberose Schule,2022-02-01T13:52:00,2022-02-01T14:12:00,Goyatz Schule,15900,3,54103,NFB
373,541,Goyatz Schule,2022-02-01T14:15:00,2022-02-01T14:40:00,Siegadel,18376,0,54103,NFB
374,541,Siegadel,2022-02-01T14:40:00,2022-02-01T15:00:00,Radensdorf AH Fa UELV,15800,0,54103,NFB
375,581,Straupitz Stuetzpunkt,2022-02-01T04:43:00,2022-02-01T04:45:00,Straupitz Dorfplatz,1000,5,58104,NFB
376,581,Straupitz Dorfplatz,2022-02-01T04:50:00,2022-02-01T05:04:00,Burg Hotel Bleske,11740,0,58104,NFB
377,581,Burg Hotel Bleske,2022-02-01T05:04:00,2022-02-01T05:09:00,Burg Stuetzpunkt CV,1500,13,58104,NFB
378,581,Burg Stuetzpunkt CV,2022-02-01T05:22:00,2022-02-01T05:27:00,Burg Lindenstr,1500,5,58104,NFB
379,581,Burg Lindenstr,2022-02-01T05:32:00,2022-02-01T06:20:00,Luebben Bahnhof,33033,20,58104,NFB
380,581,Luebben Bahnhof,2022-02-01T06:40:00,2022-02-01T07:30:00,Burg Hotel Bleske,33938,0,58104,NFB
381,581,Burg Hotel Bleske,2022-02-01T06:40:00,2022-02-01T07:31:00,Burg Lindenstr,317,1,58104,NFB
382,581,Burg Lindenstr,2022-02-01T07:32:00,2022-02-01T08:20:00,Luebben Bahnhof,33033,20,58104,NFB
383,581,Luebben Bahnhof,2022-02-01T08:40:00,2022-02-01T09:23:00,Luebben Bahnhof,15527,0,58104,NFB
384,581,Luebben Bahnhof,2022-02-01T09:23:00,2022-02-01T09:33:00,Luebben Stellplatz Betriebshof,4140,52,58104,NFB
385,581,Luebben Stellplatz Betriebshof,2022-02-01T10:25:00,2022-02-01T10:35:00,Luebben Bahnhof,4220,5,58104,NFB
386,581,Luebben Bahnhof,2022-02-01T10:40:00,2022-02-01T11:28:00,Burg Hotel Bleske,32937,0,58104,NFB
387,581,Burg Hotel Bleske,2022-02-01T11:28:00,2022-02-01T11:29:00,Burg Lindenstr,317,3,58104,NFB
388,581,Burg Lindenstr,2022-02-01T11:32:00,2022-02-01T12:20:00,Luebben Bahnhof,33033,20,58104,NFB
389,581,Luebben Bahnhof,2022-02-01T12:40:00,2022-02-01T13:13:00,Straupitz Dorfplatz,21197,0,58104,NFB
390,581,Straupitz Dorfplatz,2022-02-01T13:13:00,2022-02-01T13:15:00,Straupitz Stuetzpunkt,1000,0,58104,NFB
391,582,Straupitz Stuetzpunkt,2022-02-01T13:30:00,2022-02-01T13:50:00,Lieberose Schule,16850,5,58203,NFB
392,582,Lieberose Schule,2022-02-01T13:55:00,2022-02-01T14:15:00,Straupitz Dorfplatz,19444,0,58203,NFB
393,582,Straupitz Dorfplatz,2022-02-01T14:15:00,2022-02-01T14:35:00,Goyatz Schule,18325,38,58203,NFB
394,582,Goyatz Schule,2022-02-01T15:13:00,2022-02-01T16:04:00,Burg Hotel Bleske,39461,0,58203,NFB
395,582,Burg Hotel Bleske,2022-02-01T16:04:00,2022-02-01T16:05:00,Burg Lindenstr,317,1,58203,NFB
395,582,Burg Lindenstr,2022-02-01T16:06:00,2022-02-01T17:28:00,Goyatz Schule,59189,1,58203,NFB
396,582,Goyatz Schule,2022-02-01T17:29:00,2022-02-01T19:04:00,Burg Schule,68576,38,58203,NFB
397,582,Burg Schule,2022-02-01T19:44:00,2022-02-01T19:49:00,Burg Stuetzpunkt CV,570,5,58203,NFB
398,582,Burg Stuetzpunkt CV,2022-02-01T19:54:00,2022-02-01T20:16:00,Straupitz Dorfplatz,18048,0,58203,NFB
399,582,Straupitz Dorfplatz,2022-02-01T20:16:00,2022-02-01T20:18:00,Straupitz Stuetzpunkt,1000,0,58203,NFB
400,583,Straupitz Stuetzpunkt,2022-02-01T05:27:00,2022-02-01T05:34:00,Byhlen,5700,5,58303,NFB
401,583,Byhlen,2022-02-01T05:39:00,2022-02-01T05:45:00,Straupitz Dorfplatz,5088,5,58303,NFB
402,583,Straupitz Dorfplatz,2022-02-01T05:50:00,2022-02-01T06:04:00,Burg Hotel Bleske,11740,0,58303,NFB
403,583,Burg Hotel Bleske,2022-02-01T06:04:00,2022-02-01T06:09:00,Burg Stuetzpunkt CV,1500,34,58303,NFB
404,583,Burg Stuetzpunkt CV,2022-02-01T06:43:00,2022-02-01T06:48:00,Burg Lindenstr,1500,5,58303,NFB
405,583,Burg Lindenstr,2022-02-01T06:53:00,2022-02-01T07:35:00,Goyatz Schule,36373,15,58303,NFB
406,583,Goyatz Schule,2022-02-01T07:50:00,2022-02-01T08:25:00,Lieberose Markt,28819,8,58303,NFB
407,583,Lieberose Markt,2022-02-01T08:33:00,2022-02-01T09:09:00,Goyatz Schule,28947,11,58303,NFB
408,583,Goyatz Schule,2022-02-01T09:20:00,2022-02-01T10:02:00,Burg Hotel Bleske,35945,0,58303,NFB
409,583,Burg Hotel Bleske,2022-02-01T10:02:00,2022-02-01T10:07:00,Burg Stuetzpunkt CV,1500,36,58303,NFB
410,583,Burg Stuetzpunkt CV,2022-02-01T10:43:00,2022-02-01T10:48:00,Burg Lindenstr,1500,5,58303,NFB
411,583,Burg Lindenstr,2022-02-01T10:53:00,2022-02-01T11:35:00,Goyatz Schule,36373,0,58303,NFB
412,583,Goyatz Schule,2022-02-01T11:35:00,2022-02-01T11:53:00,Straupitz Stuetzpunkt,15314,0,58303,NFB
413,584,Straupitz Stuetzpunkt,2022-02-01T13:06:00,2022-02-01T13:08:00,Straupitz Dorfplatz,1000,5,58404,NFB
414,584,Straupitz Dorfplatz,2022-02-01T13:13:00,2022-02-01T13:28:00,Burg Hotel Bleske,11740,0,58404,NFB
415,584,Burg Hotel Bleske,2022-02-01T13:28:00,2022-02-01T13:33:00,Burg Stuetzpunkt CV,1500,9,58404,NFB
416,584,Burg Stuetzpunkt CV,2022-02-01T13:42:00,2022-02-01T13:44:00,Burg Schule,570,5,58404,NFB
417,584,Burg Schule,2022-02-01T13:49:00,2022-02-01T14:54:00,Briesensee Dorfstr,48955,0,58404,NFB
418,584,Briesensee Dorfstr,2022-02-01T14:54:00,2022-02-01T14:58:00,Radensdorf Hauptstr,5100,0,58404,NFB
419,584,Radensdorf Hauptstr,2022-02-01T14:58:00,2022-02-01T15:05:00,Luebben Stellplatz Betriebshof,5100,43,58404,NFB
420,584,Luebben Stellplatz Betriebshof,2022-02-01T15:48:00,2022-02-01T15:55:00,Radensdorf Hauptstr,5100,5,58404,NFB
421,584,Radensdorf Hauptstr,2022-02-01T16:00:00,2022-02-01T17:02:00,Burg Hotel Bleske,48257,0,58404,NFB
